make,model,variant,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
Tata,Indica V2 Xeta,GLX 1.2L BSIII,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,LS TDI BS-III,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,LX TDI BS-III,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua 1.2 Safire,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua 1.3 Quadrajet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua Quadrajet BS III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua Quadrajet BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua Quadrajet BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,AQUA Safire 90 BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua Safire BS III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua Safire BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,AQUA Safire-90 BS-IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aqua TDI BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura + Quadrajet BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura 1.2 Safire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura 1.3 Quadrajet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS 1.2 Safire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS 1.3 Quadrajet,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS Quadrajet BS III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS Quadrajet BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS Quadrajet BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS Saffire BS-IV,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,AURA ABS Safire 90 BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS Safire BS III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS Safire BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura ABS Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura Plus Saffire BS-IV,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,AURA Plus Safire 90 BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura Quadrajet BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Aura Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GLS Safire65,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GLX Safire65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GLX Safire90,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GVX Safire65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GVX Safire90,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GZX Safire90,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,LS Quadrajet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,LS Quadrajet 75,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,LX Quadrajet 75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra 1.2 Safire,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra Quadrajet BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra Quadrajet BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra Safire 90 BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra Safire BS III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra Safire BS IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,Terra TDI BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,VX Quadrajet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,ZX Quadrajet,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,ZX+ Quadrajet D90,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,1.2L GLX BSIV,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,1.4 LS CR4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,GLE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,GLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,LE TDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,LS DiCOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,LS TDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,LX DiCOR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo CS,LX TDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.2L GLE,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.2L GLX,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.2L GVX,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.4L L TDI BSIII,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.4L LS Dicor BSIII,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.4L LS TDI BSIII,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.4L LX,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.4L LX TDI BSIII,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.4L VX CR4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,1.4L VX TDI BSIII,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Tata,Indigo eCS,GLS,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Tata,Indigo eCS,LE TDI,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo eCS,LE TDI BS-III,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo XL,Bi-fuel Petrol+CNG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo XL,Classic Dicor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo XL,Classic Petrol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo XL,CR4 Diesel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo XL,Grand Dicor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo XL,Grand Petrol,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indigo XL,SD CR4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aqua Quadrajet BS-III,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aqua Quadrajet BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aqua Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aqua Safire BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (+) Quadrajet BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (+) Quadrajet BS-IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (+) Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (+) Safire BS-IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (ABS) Quadrajet BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (ABS) Quadrajet BS-IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (ABS) Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura (ABS) Safire BS-IV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura ABS Quadrajet BS-III,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura ABS Quadrajet BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura ABS Safire BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura Quadrajet BS-III,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura Quadrajet BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura Safire BS-III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Aura Safire BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Celebration Quadrajet,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Elan Quadrajet BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,Elan Safire BS-IV,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,EXL Quadrajet,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,GLS,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,GLX,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Manza,GVX,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,CX BS III,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,CX BS IV,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,EX BS III,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,EX BS IV,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,GX BS III,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,GX BS IV,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,LX BS III,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Gold,LX BS IV,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Grande MK II,EX BS-IV,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Grande MK II,GX BS-IV,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Grande MK II,LX BS-III,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,DI CX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,DI EX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,DI GX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,DI LX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,EX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,GX TC 7 STR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,GX TC 8 STR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Sumo Victa,LX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Xenon XT,EX 4x2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Tata,Xenon XT,EX 4x4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 G,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 G AT,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 G CNG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 G L CNG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 GL,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 J,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 J CNG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 J(S),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 Sport,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,1.8 VL AT,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,Aero Ltd Diesel,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,Aero Ltd Petrol,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,Diesel Ltd,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,G Diesel,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Toyota,Corolla Altis,GL Diesel,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Toyota,Corolla Altis,J Diesel,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Toyota,Corolla Altis,J(S) Diesel,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Toyota,Corolla Altis,Petrol Ltd,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,1.9L TDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Comfortline 1.9 TDI AT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Comfortline 2.0L TDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Comfortline TDI,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Comfortline TSI,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Highline TDI,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Highline TDI AT,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Trendline 1.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Trendline 1.9 TDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Trendline 2.0L TDI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Trendline TDI,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Volkswagen,Jetta,Trendline TSI,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Volkswagen,Passat,1.8L TSI,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Passat,2.0 PD DSG,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Passat,2.0 PD DSG S,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Passat,Comfortline DSG,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Passat,Highline DSG,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Polo,Comfortline 1.2L (D),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Polo,Comfortline 1.2L (P),1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Volkswagen,Polo,Highline 1.6L (P),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Polo,Highline1.2L (P),1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Volkswagen,Polo,Highline1.2L D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Polo,Trendline 1.2L (D),1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Polo,Trendline 1.2L (P),1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Volkswagen,Vento,Comfortline Diesel,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,Comfortline Petrol,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,Highline Diesel,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,Highline Petrol,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,Highline Petrol AT,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,IPL Edition,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,Trendline Diesel,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Vento,Trendline Petrol,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Aston Martin,Rapide,LUXE,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Audi,RS5,Coupe,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Bentley,Mulsanne,V8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Bugatti,Veyron,16.4 Grand Sport,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.2 Base,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.2 LS,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.2 LS ABS,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.2 LT ABS,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.3 Base,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.3 LS,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.3 LS ABS,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Chevrolet,Sail U-VA,1.3 LT ABS,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Fiat,Grande Punto,Sport 1.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Land Rover,Discovery 4,3.0 TDV6 SE,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Land Rover,Freelander 2,HSE SD4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Land Rover,Freelander 2,SE TD4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,A-Star,LXI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,A-Star,VXI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,A-Star,VXI AT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,A-Star,ZXI,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,A-Star,ZXI (Opt),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,A-Star,Aktiv Edition,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Lx,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Lx (Airbag),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Lx CNG,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Lxi,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Lxi (Airbag),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,LXi Anniversary Edition,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Lxi CNG,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Lxi CNG (Airbag),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,LXI MAXIMUM LIMITED EDITION,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Std,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Std (Airbag),0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Std CNG,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Alto 800,Vxi,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,VDI ABS ANNIVERSARY EDITION,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,LDi,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,LXi,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Maruti Suzuki,Ertiga,LXi CNG,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,Paseo Edition VDI,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,Paseo Edition VXI,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,VDi,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,Vxi,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,Vxi ABS,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,VXI ANNIVERSARY EDITION,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,Vxi CNG,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,ZDi,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ertiga,ZXi,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Maruti Suzuki,Ritz,Vdi ABS BS-IV,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ritz,Vxi AT BS-IV,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ritz,Vxi BS-IV,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Ritz,Zdi BS-IV,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,Tour Diesel,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,Tour S CNG,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,Tour S Diesel,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,Automatic,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,LDI,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,LXI,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,VDI,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,VXI,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,ZDI,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,ZXI,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Maruti Suzuki,Swift Dzire,Tour,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz,ML-Class,250 CDI,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz,ML-Class,350 CDI,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz,ML-Class,350 CDI GRAND EDITION,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz,ML-Class,ML 63 AMG,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Mitsubishi,Pajero Sport,2.5 AT,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Mitsubishi,Pajero Sport,2.5 MT,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Mitsubishi,Pajero Sport,Select Plus AT,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Ssangyong,Rexton,RX5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Ssangyong,Rexton,RX6,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Ssangyong,Rexton,RX7,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,D90 VX BS IV,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,D90 ZX+ BS IV,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GLX Safire65 BS IV,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,GVX Safire65 BS IV,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,LS Quadrajet BS IV,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,LX Quadrajet,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Tata,Indica Vista,VX Quadrajet BS IV,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
